"_id","emotion","id","negative_prob","positive_prob"
"6039c315c249000095008da9","-1","C8l7IqhI0","0.999897","0.000103338"
"6039c315c249000095008daa","-1","z7aDnl6bg","0.99799","0.00201042"
"6039c315c249000095008dab","-1","CoDlrj79k","0.999954","4.62643e-05"
"6039c315c249000095008dac","-1","zuxGEkz6C","0.999256","0.000744331"
"6039c315c249000095008dad","-1","zd4aqBPk2","0.987284","0.0127159"
"6039c315c249000095008dae","-1","z9feqx1gs","0.999144","0.000855682"
"6039c315c249000095008daf","1","B9jBvCLSr","0.189811","0.810189"
"6039c315c249000095008db0","1","z5SrKftgc","0.0108644","0.989136"
"6039c315c249000095008db1","-1","Fb0j52KBb","0.993829","0.0061708"
"6039c315c249000095008db2","-1","ztGdqn811","0.941263","0.0587367"
"6039c315c249000095008db3","1","C7VroxjfE","0.26107","0.73893"
"6039c315c249000095008db4","1","F4jaiby25","0.0580668","0.941933"
"6039c315c249000095008db5","1","E9zuam6pT","0.180258","0.819742"
"6039c315c249000095008db6","-1","C8ZneFtGw","0.589879","0.410121"
"6039c315c249000095008db7","-1","C9hc30UFf","0.872203","0.127797"
"6039c315c249000095008db8","1","zAb1dbeyp","0.209641","0.790359"
"6039c315c249000095008db9","-1","C961DmE8B","0.997873","0.00212702"
"6039c315c249000095008dba","-1","BEb8525qT","0.997524","0.00247577"
"6039c315c249000095008dbb","-1","FFUdDadzi","0.861719","0.138281"
"6039c315c249000095008dbc","1","C8dfMfSaY","0.346418","0.653582"
"6039c315c249000095008dbd","1","CnHjPb1qm","0.128046","0.871954"
"6039c315c249000095008dbe","1","ymkR0fdKj","0.368391","0.631609"
"6039c315c249000095008dbf","1","znEGm08gY","0.014436","0.985564"
"6039c315c249000095008dc0","-1","F4zCE5cFU","0.988984","0.0110162"
"6039c315c249000095008dc1","1","HllQLuDr3","0.00293656","0.997063"
"6039c315c249000095008dc2","1","DyHYl3cN3","0.0625183","0.937482"
"6039c315c249000095008dc3","-1","yCpLAlI21","0.973072","0.0269276"
"6039c315c249000095008dc4","1","CdXE6Azhl","0.185888","0.814112"
"6039c315c249000095008dc5","1","F9lPCrVLK","0.39824","0.60176"
"6039c315c249000095008dc6","-1","A1fTez6he","0.974728","0.0252718"
"6039c315c249000095008dc7","-1","zt1ouhrU1","0.823149","0.176851"
"6039c315c249000095008dc8","-1","zmn0S1e8W","0.997103","0.00289688"
"6039c315c249000095008dc9","-1","CywIn5EVn","0.999707","0.000293019"
"6039c315c249000095008dca","1","DEsSJaZzO","0.100717","0.899283"
"6039c315c249000095008dcb","-1","AlpB60SJO","0.713133","0.286867"
"6039c315c249000095008dcc","-1","CodGhgHmg","0.552936","0.447064"
"6039c315c249000095008dcd","1","z4vOMDRka","0.311909","0.688091"
"6039c315c249000095008dce","-1","EC8zP8wVm","0.999998","2.15119e-06"
"6039c315c249000095008dcf","-1","EAPDbl8oI","0.975837","0.024163"
"6039c315c249000095008dd0","1","C3XWdyuuc","0.26409","0.73591"
"6039c315c249000095008dd1","-1","DiwUV3MH3","0.630327","0.369673"
"6039c315c249000095008dd2","-1","zwnJwovYT","0.999212","0.000787994"
"6039c315c249000095008dd3","-1","z5pVdsqdu","0.999976","2.4247e-05"
"6039c315c249000095008dd4","-1","J1ol3thuR","0.994631","0.00536922"
"6039c315c249000095008dd5","1","HBhJinDLM","0.21779","0.78221"
"6039c315c249000095008dd6","-1","I7tFtt2z9","0.664329","0.335671"
"6039c315c249000095008dd7","1","C1qvhd7Cm","0.00225042","0.99775"
"6039c315c249000095008dd8","-1","J7p1WbOCg","0.979123","0.0208771"
"6039c315c249000095008dd9","1","J9sLN97dr","0.275649","0.724352"
"6039c315c249000095008dda","1","DyHsapeNP","0.220133","0.779867"
"6039c315c249000095008ddb","1","zAc1YeIsn","0.421647","0.578353"
"6039c315c249000095008ddc","1","GmXMc8Lg9","0.0502534","0.949747"
"6039c315c249000095008ddd","1","CvB8XpFeG","0.0660438","0.933956"
"6039c315c249000095008dde","1","CdAimqCRu","0.161063","0.838937"
"6039c315c249000095008ddf","-1","CvGWk9tfD","0.999861","0.00013942"
"6039c315c249000095008de0","-1","A3Va0tFkl","0.851201","0.148799"
"6039c315c249000095008de1","-1","DEmiACJy0","0.996886","0.00311422"
"6039c315c249000095008de2","-1","ABNuE9hAe","0.92389","0.0761096"
"6039c315c249000095008de3","-1","CvRGMwXEp","0.997655","0.00234525"
"6039c315c249000095008de4","0","Ht32ZCt3j","0.54257","0.45743"
"6039c315c249000095008de5","0","Cy5oxrPOD","0.530433","0.469567"
"6039c315c249000095008de6","-1","ztMyX8lwO","0.999625","0.000374891"
"6039c315c249000095008de7","1","zAdExFPR7","0.32212","0.67788"
"6039c315c249000095008de8","-1","HuJpEizBj","0.963928","0.0360722"
"6039c315c249000095008de9","1","CnrtEb0Z0","0.185353","0.814647"
"6039c315c249000095008dea","-1","CoCGsqIKg","0.906678","0.0933224"
"6039c315c249000095008deb","-1","D0FZ5gCTf","0.794976","0.205024"
"6039c315c249000095008dec","1","GmyrQ6CZt","0.000692719","0.999307"
"6039c315c249000095008ded","1","Cp4fRkcu8","0.0177654","0.982235"
"6039c315c249000095008dee","-1","DkFue2EKA","0.997029","0.00297102"
"6039c315c249000095008def","1","B7umizjTQ","0.160957","0.839043"
"6039c315c249000095008df0","-1","DmH1S6XUT","0.994899","0.00510058"
"6039c315c249000095008df1","1","C8HMkEbgZ","0.303052","0.696948"
"6039c315c249000095008df2","-1","GiDcJn2de","0.629844","0.370156"
"6039c315c249000095008df3","-1","Cb7QhsoGo","0.941208","0.0587917"
"6039c315c249000095008df4","1","ys6eepnCW","0.00832597","0.991674"
"6039c315c249000095008df5","-1","CCDIl4Vpw","0.745069","0.254931"
"6039c315c249000095008df6","-1","FdrXQe2tG","0.97169","0.0283098"
"6039c315c249000095008df7","1","CdvXQrn7f","0.0925273","0.907473"
"6039c315c249000095008df8","1","zqTbbuSFu","0.360674","0.639326"
"6039c315c249000095008df9","1","B70dElmSq","0.434347","0.565653"
"6039c315c249000095008dfa","-1","zfXJZ16hS","0.931161","0.0688391"
"6039c315c249000095008dfb","-1","GsWueeElt","0.880413","0.119587"
"6039c315c249000095008dfc","1","BsSKjr0xk","0.025116","0.974884"
"6039c315c249000095008dfd","-1","zwkHMnpAa","0.996491","0.0035085"
"6039c315c249000095008dfe","-1","z6bTKr8xK","0.566993","0.433007"
"6039c315c249000095008dff","-1","BEW6Z658W","0.57508","0.42492"
"6039c315c249000095008e00","-1","A5l6G8qTV","0.998114","0.00188594"
"6039c315c249000095008e01","1","HzOgki1xY","0.385865","0.614135"
"6039c315c249000095008e02","1","Htnrqx8tL","0.0559056","0.944094"
"6039c315c249000095008e03","-1","ApiWtdD8J","0.826077","0.173923"
"6039c315c249000095008e04","-1","z4EXwry75","0.998135","0.0018649"
"6039c315c249000095008e05","1","D1mJfDIv9","0.329643","0.670357"
"6039c315c249000095008e06","1","zndEpqNU1","0.0395693","0.960431"
"6039c315c249000095008e07","-1","ztrRHCbn0","0.999014","0.000986221"
"6039c315c249000095008e08","-1","HqO4suqSu","0.98916","0.0108398"
"6039c315c249000095008e09","-1","zvklXqcMg","0.999723","0.000277117"
"6039c315c249000095008e0a","1","Gk02jaCmA","0.0827387","0.917261"
"6039c315c249000095008e0b","-1","CczHLrOSI","0.688127","0.311873"
"6039c315c249000095008e0c","1","CmpQuqmuE","0.178564","0.821436"
"6039c315c249000095008e0d","-1","CqYm54ewX","0.99938","0.00061987"
"6039c315c249000095008e0e","-1","CzKPay7z7","0.928934","0.0710656"
"6039c315c249000095008e0f","1","zt2jvydo6","0.111055","0.888945"
"6039c315c249000095008e10","-1","GsO7eiQin","0.999237","0.000762926"
"6039c315c249000095008e11","-1","GnE4b1BE1","0.987631","0.0123687"
"6039c315c249000095008e12","-1","yAaNcDSsG","0.998019","0.00198097"
"6039c315c249000095008e13","-1","zdNJkEvSJ","0.999994","6.46707e-06"
"6039c315c249000095008e14","-1","Amxm8dIYo","0.976909","0.0230909"
"6039c315c249000095008e15","1","z0NfQtk4E","0.126473","0.873527"
"6039c315c249000095008e16","1","z3V2VBEzK","0.0334816","0.966518"
"6039c315c249000095008e17","-1","CodxpDORM","0.992911","0.00708887"
"6039c315c249000095008e18","-1","C25ZKtL84","0.682894","0.317106"
"6039c315c249000095008e19","1","Ce1opbIqw","0.12368","0.87632"
"6039c315c249000095008e1a","-1","yDpiTozkj","0.663091","0.336909"
"6039c315c249000095008e1b","1","CgKPDDb12","0.161063","0.838937"
"6039c315c249000095008e1c","-1","F7Pl3xqxB","0.998223","0.001777"
"6039c315c249000095008e1d","1","z3W6Wfh1z","0.0149497","0.98505"
"6039c315c249000095008e1e","1","Ce0RlAihU","0.252185","0.747815"
"6039c315c249000095008e1f","-1","BErKKEXn0","0.999971","2.89098e-05"
"6039c315c249000095008e20","-1","C3Vmq1f51","0.999995","5.04619e-06"
"6039c315c249000095008e21","-1","AmxQw2cKK","0.999795","0.000205229"
"6039c315c249000095008e22","-1","AmHr4jkON","0.999758","0.000242008"
"6039c315c249000095008e23","-1","zqBwBk57q","0.902768","0.0972324"
"6039c315c249000095008e24","1","CwduioBQr","4.44839e-05","0.999955"
"6039c315c249000095008e25","-1","CgV4lcOjv","0.766615","0.233385"
"6039c315c249000095008e26","0","CnSibyQr5","0.543806","0.456194"
"6039c315c249000095008e27","-1","yvvoLsBQP","0.991284","0.00871605"
"6039c315c249000095008e28","-1","Ba2BXhyt3","0.973666","0.0263341"
"6039c315c249000095008e29","1","zt3U651mX","0.284932","0.715068"
"6039c315c249000095008e2a","-1","zDEzhB7NR","0.999908","9.24587e-05"
"6039c315c249000095008e2b","1","z3TZWChAE","0.071408","0.928592"
"6039c315c249000095008e2c","-1","ywhJCxHVw","0.972168","0.027832"
"6039c315c249000095008e2d","-1","Ciok73Cxr","0.791108","0.208892"
"6039c315c249000095008e2e","-1","IDrGykfXv","0.919021","0.0809788"
"6039c315c249000095008e2f","1","ysOGg23Vu","0.0100884","0.989912"
"6039c315c249000095008e30","-1","ztiRYepEF","0.862559","0.137441"
"6039c315c249000095008e31","-1","EyEHBlXhL","0.996818","0.00318215"
"6039c315c249000095008e32","1","Cf4sUuLyr","0.047462","0.952538"
"6039c315c249000095008e33","-1","D2B3cskhr","0.999856","0.000143742"
"6039c315c249000095008e34","-1","DBgqEwbGD","0.990718","0.00928205"
"6039c315c249000095008e35","1","EnV83eSsC","0.0708173","0.929183"
"6039c315c249000095008e36","-1","CqavQ6i6N","0.99762","0.00238034"
"6039c315c249000095008e37","1","ChelW2YKO","0.18997","0.81003"
"6039c315c249000095008e38","-1","zpGY7gzWr","0.95524","0.0447596"
"6039c315c249000095008e39","0","GndCIlg0r","0.548022","0.451978"
"6039c315c249000095008e3a","-1","C3Xpu9hLG","0.998063","0.00193707"
"6039c315c249000095008e3b","1","E3emGejPq","0.0140836","0.985916"
"6039c315c249000095008e3c","1","CcalpFgFn","0.168202","0.831798"
"6039c315c249000095008e3d","1","CgVOgeASW","0.118772","0.881228"
"6039c315c249000095008e3e","1","GbrHQqbAi","0.352004","0.647996"
"6039c315c249000095008e3f","-1","AAMkQlGWx","0.92812","0.0718799"
"6039c315c249000095008e40","1","CdXnSbdb8","0.0346463","0.965354"
"6039c315c249000095008e41","-1","AAPxs3Uk9","0.999961","3.8717e-05"
"6039c315c249000095008e42","1","yweF4deMw","0.0239811","0.976019"
"6039c315c249000095008e43","1","GqGcAr766","0.362856","0.637144"
"6039c315c249000095008e44","-1","zqqEKiOaD","0.985471","0.0145294"
"6039c315c249000095008e45","-1","A5zWtaRK5","0.94276","0.05724"
"6039c315c249000095008e46","-1","znddxnHQE","0.999659","0.000340859"
"6039c315c249000095008e47","-1","CnhWGCQop","0.983435","0.016565"
"6039c315c249000095008e48","1","zlfU9384E","0.280483","0.719517"
"6039c315c249000095008e49","-1","CvEl0iuk3","0.731366","0.268634"
"6039c315c249000095008e4a","-1","zloBM99Bo","0.844548","0.155452"
"6039c315c249000095008e4b","1","zwu1txyRK","0.00262973","0.99737"
"6039c315c249000095008e4c","-1","zd1SSe9u3","0.997754","0.00224557"
"6039c315c249000095008e4d","-1","AvKNtiNJT","0.577053","0.422947"
"6039c315c249000095008e4e","1","CdYc8F2Rl","0.0234927","0.976507"
"6039c315c249000095008e4f","-1","HCYFA7YZy","0.902362","0.097638"
"6039c315c249000095008e50","-1","FpQi6ksi3","0.987848","0.012152"
"6039c315c249000095008e51","1","C9WJlgkn8","0.0613178","0.938682"
"6039c315c249000095008e52","-1","zm9502Gff","0.996573","0.00342717"
"6039c315c249000095008e53","-1","BjyYNe1v2","0.978399","0.0216009"
"6039c315c249000095008e54","1","HkJ002nWU","0.174056","0.825944"
"6039c315c249000095008e55","-1","Ggoc601cp","0.860462","0.139538"
"6039c315c249000095008e56","-1","CkPwZCXJw","0.996487","0.00351297"
"6039c315c249000095008e57","-1","I7PpjbHmw","0.881753","0.118247"
"6039c315c249000095008e58","-1","ztAqxtFIj","0.947889","0.0521109"
"6039c315c249000095008e59","-1","ztmSU51ud","0.987993","0.0120069"
"6039c315c249000095008e5a","1","DxDAIEfg8","0.0332872","0.966713"
"6039c315c249000095008e5b","1","CmA3tApUU","0.16917","0.83083"
"6039c315c249000095008e5c","-1","ABmDxcqIt","0.978245","0.0217546"
"6039c315c249000095008e5d","1","A1magENHT","0.335213","0.664787"
"6039c315c249000095008e5e","1","zt2jJrESZ","0.252168","0.747832"
"6039c315c249000095008e5f","1","CoD5z4MDw","0.294163","0.705837"
"6039c315c249000095008e60","-1","F3oDEd0U4","0.999643","0.000356693"
"6039c315c249000095008e61","-1","ECfQbDBJe","0.932225","0.0677746"
"6039c315c249000095008e62","-1","zwRTBjVj4","0.999147","0.000852568"
"6039c315c249000095008e63","-1","yoSnwCWPK","0.999156","0.000843988"
"6039c315c249000095008e64","1","HkKRC5A8c","0.0120769","0.987923"
"6039c315c249000095008e65","-1","ztt0pggoh","0.997537","0.00246296"
"6039c315c249000095008e66","-1","Gj3aTzlo8","0.97661","0.02339"
"6039c315c249000095008e67","-1","zmjgi1OE5","0.997426","0.00257425"
"6039c315c249000095008e68","1","Ds00hims9","0.340211","0.659789"
"6039c315c249000095008e69","1","CodC71dm7","0.0675122","0.932488"
"6039c315c249000095008e6a","-1","IfpBBkJL9","0.972791","0.0272094"
"6039c315c249000095008e6b","1","Ccu1s2XbJ","0.431292","0.568708"
"6039c315c249000095008e6c","1","z5iTvgxSG","0.00853642","0.991464"
"6039c315c249000095008e6d","1","Ci7zg5ltq","0.30804","0.69196"
"6039c315c249000095008e6e","-1","zt0NXhHkr","0.577716","0.422284"
"6039c315c249000095008e6f","-1","CvIgbwEGa","0.999998","2.24489e-06"
"6039c315c249000095008e70","-1","B6NEnCmTG","0.945136","0.054864"
"6039c315c249000095008e71","-1","Az72ynapt","0.996336","0.00366409"
"6039c315c249000095008e72","0","B8w9r3QW9","0.53986","0.46014"
"6039c315c249000095008e73","1","CdZrscHc5","0.136085","0.863915"
"6039c315c249000095008e74","-1","zxGOyxVkY","0.908992","0.0910082"
"6039c315c249000095008e75","1","CvefxqwId","0.112114","0.887887"
"6039c315c249000095008e76","-1","Ec4KJzL4f","0.999864","0.000135511"
"6039c315c249000095008e77","1","CaVprc0G2","0.256246","0.743754"
"6039c315c249000095008e78","1","yx22M2Fbi","0.408787","0.591213"
"6039c315c249000095008e79","1","Cdqiwg6eK","0.0601384","0.939862"
"6039c315c249000095008e7a","1","BsMJHA8tX","0.269263","0.730737"
"6039c315c249000095008e7b","1","G4MC0CX3q","0.234679","0.765321"
"6039c315c249000095008e7c","1","Cnig68Whx","0.0306426","0.969357"
"6039c315c249000095008e7d","-1","E42aVp0o2","0.876164","0.123836"
"6039c315c249000095008e7e","1","EBLkLxKH0","0.254752","0.745248"
"6039c315c249000095008e7f","-1","DyHC8B3ey","0.851191","0.148809"
"6039c315c249000095008e80","-1","CiqIfveQl","0.68745","0.31255"
"6039c315c249000095008e81","1","Cgen74kuB","0.152742","0.847258"
"6039c315c249000095008e82","1","A7UkryugI","0.213391","0.786609"
"6039c315c249000095008e83","1","Cok2vucgb","0.162333","0.837667"
"6039c315c249000095008e84","-1","zabqju8dW","0.874754","0.125246"
"6039c315c249000095008e85","1","yALvde2jx","0.00732018","0.99268"
"6039c315c249000095008e86","-1","DluqzypUH","0.992684","0.00731628"
"6039c315c249000095008e87","1","znwIWhFKD","0.0508101","0.94919"
"6039c315c249000095008e88","1","AmH8mwOwv","0.101435","0.898565"
"6039c315c249000095008e89","1","DqlL9gqvH","0.00747749","0.992522"
"6039c315c249000095008e8a","1","DvuY9wMft","0.0264622","0.973538"
"6039c315c249000095008e8b","1","CftSAeQ5k","0.060987","0.939013"
"6039c315c249000095008e8c","-1","E2AgJiQJ2","0.998758","0.0012423"
"6039c315c249000095008e8d","-1","ztGhErF9l","0.86347","0.13653"
"6039c315c249000095008e8e","1","DBjEv7tZj","0.283257","0.716743"
"6039c315c249000095008e8f","-1","EiwOxFWvq","0.988623","0.0113768"
"6039c315c249000095008e90","1","CvNLsbzV1","0.0203553","0.979645"
"6039c315c249000095008e91","0","DEsqdaOQC","0.524949","0.475051"
"6039c315c249000095008e92","1","A77z2jseV","0.0429664","0.957034"
"6039c315c249000095008e93","1","BycOq4VBp","0.00737154","0.992628"
"6039c315c249000095008e94","-1","E1hZSnKL0","0.875238","0.124762"
"6039c315c249000095008e95","-1","z11GaE9lD","0.999998","1.84189e-06"
"6039c315c249000095008e96","1","Gm4YxxR7o","0.325687","0.674313"
"6039c315c249000095008e97","-1","yBuZdt7ye","0.997686","0.00231385"
"6039c315c249000095008e98","-1","F5WPs9d91","0.872859","0.127141"
"6039c315c249000095008e99","1","z1HbdrBWr","0.0157252","0.984275"
"6039c315c249000095008e9a","-1","Czkgzi2qj","0.598239","0.401761"
"6039c315c249000095008e9b","-1","zdWAG2lZG","0.999362","0.000638096"
"6039c315c249000095008e9c","-1","BnCutAvXX","0.997386","0.00261368"
"6039c315c249000095008e9d","-1","yCqniylcd","0.724498","0.275502"
"6039c315c249000095008e9e","-1","AfcXdj1LQ","0.638963","0.361037"
"6039c315c249000095008e9f","-1","yxxTOgP9a","0.924015","0.0759848"
"6039c315c249000095008ea0","-1","BwuHNBJCY","0.998988","0.00101244"
"6039c315c249000095008ea1","-1","ztcOnpAxg","0.999806","0.000193678"
"6039c315c249000095008ea2","1","z81Th8j2E","0.110325","0.889675"
"6039c315c249000095008ea3","1","Hv4W5pMzh","0.0156567","0.984343"
"6039c315c249000095008ea4","-1","z5E3ki7BD","0.996915","0.00308456"
"6039c315c249000095008ea5","-1","yCps93S0T","0.999927","7.27068e-05"
"6039c315c249000095008ea6","1","CnkzSiTM1","0.22347","0.77653"
"6039c315c249000095008ea7","-1","FmvCT9sZQ","0.960159","0.0398406"
"6039c315c249000095008ea8","-1","CqXsLky22","0.989306","0.0106942"
"6039c315c249000095008ea9","-1","yAC2BtxaV","0.869402","0.130598"
"6039c315c249000095008eaa","-1","CnS4CzhCi","0.636873","0.363127"
"6039c315c249000095008eab","1","A5C5R5bgD","0.0311443","0.968856"
"6039c315c249000095008eac","1","ED7IOlYmJ","0.0704446","0.929555"
"6039c315c249000095008ead","-1","BAH9WiQBE","0.906535","0.0934652"
"6039c315c249000095008eae","1","ArdDOePYs","0.031401","0.968599"
"6039c315c249000095008eaf","-1","B6KjlrAr5","0.9984","0.0016003"
"6039c315c249000095008eb0","1","A2j5fxvj3","0.0010019","0.998998"
"6039c315c249000095008eb1","1","GnsLb878H","0.139885","0.860115"
"6039c315c249000095008eb2","1","CbXUsggZp","0.142795","0.857205"
"6039c315c249000095008eb3","-1","CcWMCASgv","0.727931","0.272069"
"6039c315c249000095008eb4","-1","ApdDia4YH","0.996731","0.00326905"
"6039c315c249000095008eb5","1","CnI6LzriN","0.0838157","0.916184"
"6039c315c249000095008eb6","-1","Dlr1nsRd3","0.998195","0.0018053"
"6039c315c249000095008eb7","1","B3KbEar3M","0.196454","0.803546"
"6039c315c249000095008eb8","1","DyHiauWnv","0.0938098","0.90619"
"6039c315c249000095008eb9","-1","CnhQHuuQU","0.980822","0.0191779"
"6039c315c249000095008eba","-1","E2DzWjt63","0.999963","3.71718e-05"
"6039c315c249000095008ebb","-1","BtfuI9sz0","0.997553","0.00244658"
"6039c315c249000095008ebc","-1","BsRJOlroR","0.962332","0.0376675"
"6039c315c249000095008ebd","-1","Co4dnus40","0.998939","0.00106065"
"6039c315c249000095008ebe","1","F7G9BfKDx","0.284757","0.715243"
"6039c315c249000095008ebf","1","znaWwqp9y","0.000256969","0.999743"
"6039c315c249000095008ec0","-1","F4l4U6Azy","0.809749","0.190251"
"6039c315c249000095008ec1","-1","GnqMQ7nFG","0.999947","5.32022e-05"
"6039c315c249000095008ec2","1","z8oImd4F3","0.0197663","0.980234"
"6039c315c249000095008ec3","1","BqJSvmx09","0.185455","0.814545"
"6039c315c249000095008ec4","1","A0cD2EJXy","0.0265213","0.973479"
"6039c315c249000095008ec5","-1","CvLjgyGN3","0.952883","0.0471171"
"6039c315c249000095008ec6","0","C0JwN9dbc","0.539551","0.460449"
"6039c315c249000095008ec7","-1","CvCJNEKuB","0.582495","0.417505"
"6039c315c249000095008ec8","1","FFvkY2Wat","0.106559","0.893441"
"6039c315c249000095008ec9","-1","Bx9Js6eCN","0.997928","0.00207177"
"6039c315c249000095008eca","1","zt29k5YnI","0.288029","0.711972"
"6039c315c249000095008ecb","1","yBxzIuJBS","0.311353","0.688647"
"6039c315c249000095008ecc","-1","zvLML1erV","0.999383","0.00061713"
"6039c315c249000095008ecd","1","Ds2NhiuHi","0.120469","0.879531"
"6039c315c249000095008ece","-1","B6QG4mA0P","0.999985","1.52223e-05"
"6039c315c249000095008ecf","1","CdY5J0Dd6","0.0983147","0.901685"
"6039c315c249000095008ed0","1","CdUml8Sx8","0.0808688","0.919131"
"6039c315c249000095008ed1","-1","E2yWzlimJ","0.989724","0.0102762"
"6039c315c249000095008ed2","-1","A5BrJ3elN","0.999608","0.000392365"
"6039c315c249000095008ed3","-1","CvFz6qRKG","0.999993","7.29302e-06"
"6039c315c249000095008ed4","1","z30mfl2Fb","0.0797854","0.920215"
"6039c315c249000095008ed5","1","zt2jHFayl","0.284932","0.715068"
"6039c315c249000095008ed6","1","BrggeiFR7","0.1022","0.8978"
"6039c315c249000095008ed7","1","AqSGPgyEK","0.023009","0.976991"
"6039c315c249000095008ed8","1","zA8L9vnLG","0.066402","0.933598"
